from_stop_id,to_stop_id,route_id,travel_time_s,operator
AG18,AG17,AG,123,rapid_rail_kl
AG17,AG16,AG,72,rapid_rail_kl
AG16,AG15,AG,88,rapid_rail_kl
AG15,AG14,AG,98,rapid_rail_kl
AG14,AG13,AG,127,rapid_rail_kl
AG13,AG12,AG,101,rapid_rail_kl
AG12,AG11,AG,100,rapid_rail_kl
AG11,AG10,AG,105,rapid_rail_kl
AG10,AG9,AG,91,rapid_rail_kl
AG9,AG8,AG,84,rapid_rail_kl
AG8,AG7,AG,110,rapid_rail_kl
AG7,AG6,AG,113,rapid_rail_kl
AG6,AG5,AG,87,rapid_rail_kl
AG5,AG4,AG,88,rapid_rail_kl
AG4,AG3,AG,103,rapid_rail_kl
AG3,AG2,AG,80,rapid_rail_kl
AG2,AG1,AG,97,rapid_rail_kl
AG1,AG2,AG,97,rapid_rail_kl
AG2,AG3,AG,80,rapid_rail_kl
AG3,AG4,AG,103,rapid_rail_kl
AG4,AG5,AG,88,rapid_rail_kl
AG5,AG6,AG,87,rapid_rail_kl
AG6,AG7,AG,113,rapid_rail_kl
AG7,AG8,AG,110,rapid_rail_kl
AG8,AG9,AG,84,rapid_rail_kl
AG9,AG10,AG,91,rapid_rail_kl
AG10,AG11,AG,105,rapid_rail_kl
AG11,AG12,AG,94,rapid_rail_kl
AG12,AG13,AG,104,rapid_rail_kl
AG13,AG14,AG,126,rapid_rail_kl
AG14,AG15,AG,99,rapid_rail_kl
AG15,AG16,AG,90,rapid_rail_kl
AG16,AG17,AG,74,rapid_rail_kl
AG17,AG18,AG,137,rapid_rail_kl
BRT1,BRT2,BRT,175,rapid_rail_kl
BRT2,BRT3,BRT,175,rapid_rail_kl
BRT3,BRT4,BRT,145,rapid_rail_kl
BRT4,BRT5,BRT,145,rapid_rail_kl
BRT5,BRT6,BRT,145,rapid_rail_kl
BRT6,BRT7,BRT,145,rapid_rail_kl
BRT7,BRT6,BRT,175,rapid_rail_kl
BRT6,BRT5,BRT,175,rapid_rail_kl
BRT5,BRT4,BRT,145,rapid_rail_kl
BRT4,BRT3,BRT,145,rapid_rail_kl
BRT3,BRT2,BRT,145,rapid_rail_kl
BRT2,BRT1,BRT,145,rapid_rail_kl
KG04,KG05,KGL,146,rapid_rail_kl
KG05,KG06,KGL,206,rapid_rail_kl
KG06,KG07,KGL,146,rapid_rail_kl
KG07,KG08,KGL,146,rapid_rail_kl
KG08,KG09,KGL,206,rapid_rail_kl
KG09,KG10,KGL,206,rapid_rail_kl
KG10,KG12,KGL,150,rapid_rail_kl
KG12,KG13,KGL,266,rapid_rail_kl
KG13,KG14,KGL,206,rapid_rail_kl
KG14,KG15,KGL,280,rapid_rail_kl
KG15,KG16,KGL,220,rapid_rail_kl
KG16,KG17,KGL,160,rapid_rail_kl
KG17,KG18A,KGL,220,rapid_rail_kl
KG18A,KG20,KGL,206,rapid_rail_kl
KG20,KG21,KGL,146,rapid_rail_kl
KG21,KG22,KGL,160,rapid_rail_kl
KG22,KG23,KGL,206,rapid_rail_kl
KG23,KG24,KGL,146,rapid_rail_kl
KG24,KG25,KGL,206,rapid_rail_kl
KG25,KG26,KGL,206,rapid_rail_kl
KG26,KG27,KGL,206,rapid_rail_kl
KG27,KG28,KGL,146,rapid_rail_kl
KG28,KG29,KGL,206,rapid_rail_kl
KG29,KG30,KGL,146,rapid_rail_kl
KG30,KG31,KGL,206,rapid_rail_kl
KG31,KG33,KGL,266,rapid_rail_kl
KG33,KG34,KGL,146,rapid_rail_kl
KG34,KG35,KGL,160,rapid_rail_kl
KG35,KG34,KGL,146,rapid_rail_kl
KG34,KG33,KGL,146,rapid_rail_kl
KG33,KG31,KGL,266,rapid_rail_kl
KG31,KG30,KGL,206,rapid_rail_kl
KG30,KG29,KGL,146,rapid_rail_kl
KG29,KG28,KGL,206,rapid_rail_kl
KG28,KG27,KGL,146,rapid_rail_kl
KG27,KG26,KGL,206,rapid_rail_kl
KG26,KG25,KGL,206,rapid_rail_kl
KG25,KG24,KGL,206,rapid_rail_kl
KG24,KG23,KGL,146,rapid_rail_kl
KG23,KG22,KGL,220,rapid_rail_kl
KG22,KG21,KGL,146,rapid_rail_kl
KG21,KG20,KGL,146,rapid_rail_kl
KG20,KG18A,KGL,220,rapid_rail_kl
KG18A,KG17,KGL,220,rapid_rail_kl
KG17,KG16,KGL,160,rapid_rail_kl
KG16,KG15,KGL,220,rapid_rail_kl
KG15,KG14,KGL,266,rapid_rail_kl
KG14,KG13,KGL,206,rapid_rail_kl
KG13,KG12,KGL,280,rapid_rail_kl
KG12,KG10,KGL,146,rapid_rail_kl
KG10,KG09,KGL,206,rapid_rail_kl
KG09,KG08,KGL,206,rapid_rail_kl
KG08,KG07,KGL,146,rapid_rail_kl
KG07,KG06,KGL,146,rapid_rail_kl
KG06,KG05,KGL,206,rapid_rail_kl
KG05,KG04,KGL,146,rapid_rail_kl
KJ37,KJ36,KJ,196,rapid_rail_kl
KJ36,KJ35,KJ,159,rapid_rail_kl
KJ35,KJ34,KJ,234,rapid_rail_kl
KJ34,KJ33,KJ,153,rapid_rail_kl
KJ33,KJ32,KJ,165,rapid_rail_kl
KJ32,KJ31,KJ,125,rapid_rail_kl
KJ31,KJ30,KJ,265,rapid_rail_kl
KJ30,KJ29,KJ,129,rapid_rail_kl
KJ29,KJ28,KJ,198,rapid_rail_kl
KJ28,KJ27,KJ,211,rapid_rail_kl
KJ27,KJ26,KJ,187,rapid_rail_kl
KJ26,KJ25,KJ,110,rapid_rail_kl
KJ25,KJ24,KJ,168,rapid_rail_kl
KJ24,KJ23,KJ,132,rapid_rail_kl
KJ23,KJ22,KJ,150,rapid_rail_kl
KJ22,KJ21,KJ,161,rapid_rail_kl
KJ21,KJ20,KJ,114,rapid_rail_kl
KJ20,KJ19,KJ,228,rapid_rail_kl
KJ19,KJ18,KJ,129,rapid_rail_kl
KJ18,KJ17,KJ,130,rapid_rail_kl
KJ17,KJ16,KJ,160,rapid_rail_kl
KJ16,KJ15,KJ,181,rapid_rail_kl
KJ15,KJ14,KJ,214,rapid_rail_kl
KJ14,KJ13,KJ,181,rapid_rail_kl
KJ13,KJ12,KJ,134,rapid_rail_kl
KJ12,KJ11,KJ,114,rapid_rail_kl
KJ11,KJ10,KJ,168,rapid_rail_kl
KJ10,KJ9,KJ,150,rapid_rail_kl
KJ9,KJ8,KJ,131,rapid_rail_kl
KJ8,KJ7,KJ,126,rapid_rail_kl
KJ7,KJ6,KJ,115,rapid_rail_kl
KJ6,KJ5,KJ,119,rapid_rail_kl
KJ5,KJ4,KJ,265,rapid_rail_kl
KJ4,KJ3,KJ,142,rapid_rail_kl
KJ3,KJ2,KJ,178,rapid_rail_kl
KJ2,KJ1,KJ,158,rapid_rail_kl
KJ1,KJ2,KJ,170,rapid_rail_kl
KJ2,KJ3,KJ,175,rapid_rail_kl
KJ3,KJ4,KJ,124,rapid_rail_kl
KJ4,KJ5,KJ,270,rapid_rail_kl
KJ5,KJ6,KJ,126,rapid_rail_kl
KJ6,KJ7,KJ,117,rapid_rail_kl
KJ7,KJ8,KJ,147,rapid_rail_kl
KJ8,KJ9,KJ,173,rapid_rail_kl
KJ9,KJ10,KJ,130,rapid_rail_kl
KJ10,KJ11,KJ,129,rapid_rail_kl
KJ11,KJ12,KJ,132,rapid_rail_kl
KJ12,KJ13,KJ,176,rapid_rail_kl
KJ13,KJ14,KJ,182,rapid_rail_kl
KJ14,KJ15,KJ,192,rapid_rail_kl
KJ15,KJ16,KJ,140,rapid_rail_kl
KJ16,KJ17,KJ,152,rapid_rail_kl
KJ17,KJ18,KJ,128,rapid_rail_kl
KJ18,KJ19,KJ,123,rapid_rail_kl
KJ19,KJ20,KJ,217,rapid_rail_kl
KJ20,KJ21,KJ,114,rapid_rail_kl
KJ21,KJ22,KJ,160,rapid_rail_kl
KJ22,KJ23,KJ,146,rapid_rail_kl
KJ23,KJ24,KJ,193,rapid_rail_kl
KJ24,KJ25,KJ,170,rapid_rail_kl
KJ25,KJ26,KJ,108,rapid_rail_kl
KJ26,KJ27,KJ,166,rapid_rail_kl
KJ27,KJ28,KJ,174,rapid_rail_kl
KJ28,KJ29,KJ,200,rapid_rail_kl
KJ29,KJ30,KJ,139,rapid_rail_kl
KJ30,KJ31,KJ,269,rapid_rail_kl
KJ31,KJ32,KJ,128,rapid_rail_kl
KJ32,KJ33,KJ,170,rapid_rail_kl
KJ33,KJ34,KJ,153,rapid_rail_kl
KJ34,KJ35,KJ,234,rapid_rail_kl
KJ35,KJ36,KJ,164,rapid_rail_kl
KJ36,KJ37,KJ,197,rapid_rail_kl
MR1,MR2,MR,168,rapid_rail_kl
MR2,MR3,MR,228,rapid_rail_kl
MR3,MR4,MR,168,rapid_rail_kl
MR4,MR5,MR,108,rapid_rail_kl
MR5,MR6,MR,138,rapid_rail_kl
MR6,MR7,MR,138,rapid_rail_kl
MR7,MR8,MR,138,rapid_rail_kl
MR8,MR9,MR,138,rapid_rail_kl
MR9,MR10,MR,168,rapid_rail_kl
MR10,MR11,MR,168,rapid_rail_kl
MR11,MR10,MR,168,rapid_rail_kl
MR10,MR9,MR,168,rapid_rail_kl
MR9,MR8,MR,138,rapid_rail_kl
MR8,MR7,MR,138,rapid_rail_kl
MR7,MR6,MR,138,rapid_rail_kl
MR6,MR5,MR,138,rapid_rail_kl
MR5,MR4,MR,108,rapid_rail_kl
MR4,MR3,MR,168,rapid_rail_kl
MR3,MR2,MR,228,rapid_rail_kl
MR2,MR1,MR,168,rapid_rail_kl
PY01,PY03,PYL,189,rapid_rail_kl
PY03,PY04,PYL,107,rapid_rail_kl
PY04,PY05,PYL,126,rapid_rail_kl
PY05,PY06,PYL,110,rapid_rail_kl
PY06,PY07,PYL,104,rapid_rail_kl
PY07,PY08,PYL,101,rapid_rail_kl
PY08,PY09,PYL,114,rapid_rail_kl
PY09,PY10,PYL,73,rapid_rail_kl
PY10,PY11,PYL,78,rapid_rail_kl
PY11,PY12,PYL,88,rapid_rail_kl
PY12,PY13,PYL,88,rapid_rail_kl
PY13,PY14,PYL,101,rapid_rail_kl
PY14,PY15,PYL,72,rapid_rail_kl
PY15,PY16,PYL,116,rapid_rail_kl
PY16,PY17,PYL,104,rapid_rail_kl
PY17,PY18,PYL,70,rapid_rail_kl
PY18,PY19,PYL,104,rapid_rail_kl
PY19,PY20,PYL,100,rapid_rail_kl
PY20,PY21,PYL,61,rapid_rail_kl
PY21,PY22,PYL,72,rapid_rail_kl
PY22,PY23,PYL,82,rapid_rail_kl
PY23,PY24,PYL,133,rapid_rail_kl
PY24,PY27,PYL,340,rapid_rail_kl
PY27,PY28,PYL,104,rapid_rail_kl
PY28,PY29,PYL,146,rapid_rail_kl
PY29,PY31,PYL,160,rapid_rail_kl
PY31,PY32,PYL,102,rapid_rail_kl
PY32,PY33,PYL,73,rapid_rail_kl
PY33,PY34,PYL,126,rapid_rail_kl
PY34,PY36,PYL,240,rapid_rail_kl
PY36,PY37,PYL,103,rapid_rail_kl
PY37,PY38,PYL,142,rapid_rail_kl
PY38,PY39,PYL,150,rapid_rail_kl
PY39,PY40,PYL,125,rapid_rail_kl
PY40,PY41,PYL,70,rapid_rail_kl
PY41,PY40,PYL,70,rapid_rail_kl
PY40,PY39,PYL,125,rapid_rail_kl
PY39,PY38,PYL,150,rapid_rail_kl
PY38,PY37,PYL,142,rapid_rail_kl
PY37,PY36,PYL,103,rapid_rail_kl
PY36,PY34,PYL,240,rapid_rail_kl
PY34,PY33,PYL,126,rapid_rail_kl
PY33,PY32,PYL,73,rapid_rail_kl
PY32,PY31,PYL,102,rapid_rail_kl
PY31,PY29,PYL,160,rapid_rail_kl
PY29,PY28,PYL,146,rapid_rail_kl
PY28,PY27,PYL,104,rapid_rail_kl
PY27,PY24,PYL,340,rapid_rail_kl
PY24,PY23,PYL,133,rapid_rail_kl
PY23,PY22,PYL,82,rapid_rail_kl
PY22,PY21,PYL,72,rapid_rail_kl
PY21,PY20,PYL,61,rapid_rail_kl
PY20,PY19,PYL,100,rapid_rail_kl
PY19,PY18,PYL,104,rapid_rail_kl
PY18,PY17,PYL,70,rapid_rail_kl
PY17,PY16,PYL,104,rapid_rail_kl
PY16,PY15,PYL,116,rapid_rail_kl
PY15,PY14,PYL,72,rapid_rail_kl
PY14,PY13,PYL,101,rapid_rail_kl
PY13,PY12,PYL,88,rapid_rail_kl
PY12,PY11,PYL,88,rapid_rail_kl
PY11,PY10,PYL,78,rapid_rail_kl
PY10,PY09,PYL,73,rapid_rail_kl
PY09,PY08,PYL,114,rapid_rail_kl
PY08,PY07,PYL,101,rapid_rail_kl
PY07,PY06,PYL,104,rapid_rail_kl
PY06,PY05,PYL,110,rapid_rail_kl
PY05,PY04,PYL,126,rapid_rail_kl
PY04,PY03,PYL,107,rapid_rail_kl
PY03,PY01,PYL,189,rapid_rail_kl
SP31,SP29,PH,232,rapid_rail_kl
SP29,SP28,PH,165,rapid_rail_kl
SP28,SP27,PH,129,rapid_rail_kl
SP27,SP26,PH,104,rapid_rail_kl
SP26,SP25,PH,120,rapid_rail_kl
SP25,SP24,PH,88,rapid_rail_kl
SP24,SP22,PH,226,rapid_rail_kl
SP22,SP21,PH,225,rapid_rail_kl
SP21,SP20,PH,132,rapid_rail_kl
SP20,SP19,PH,129,rapid_rail_kl
SP19,SP18,PH,108,rapid_rail_kl
SP18,SP17,PH,95,rapid_rail_kl
SP17,SP16,PH,165,rapid_rail_kl
SP16,SP15,PH,124,rapid_rail_kl
SP15,SP14,PH,152,rapid_rail_kl
SP14,SP13,PH,138,rapid_rail_kl
SP13,SP12,PH,129,rapid_rail_kl
SP12,SP11,PH,156,rapid_rail_kl
SP11,SP10,PH,109,rapid_rail_kl
SP10,SP9,PH,89,rapid_rail_kl
SP9,SP8,PH,91,rapid_rail_kl
SP8,SP7,PH,109,rapid_rail_kl
SP7,SP6,PH,114,rapid_rail_kl
SP6,SP5,PH,87,rapid_rail_kl
SP5,SP4,PH,88,rapid_rail_kl
SP4,SP3,PH,100,rapid_rail_kl
SP3,SP2,PH,82,rapid_rail_kl
SP2,SP1,PH,101,rapid_rail_kl
SP1,SP2,PH,97,rapid_rail_kl
SP2,SP3,PH,80,rapid_rail_kl
SP3,SP4,PH,103,rapid_rail_kl
SP4,SP5,PH,88,rapid_rail_kl
SP5,SP6,PH,87,rapid_rail_kl
SP6,SP7,PH,113,rapid_rail_kl
SP7,SP8,PH,110,rapid_rail_kl
SP8,SP9,PH,84,rapid_rail_kl
SP9,SP10,PH,91,rapid_rail_kl
SP10,SP11,PH,105,rapid_rail_kl
SP11,SP12,PH,146,rapid_rail_kl
SP12,SP13,PH,129,rapid_rail_kl
SP13,SP14,PH,144,rapid_rail_kl
SP14,SP15,PH,151,rapid_rail_kl
SP15,SP16,PH,125,rapid_rail_kl
SP16,SP17,PH,171,rapid_rail_kl
SP17,SP18,PH,129,rapid_rail_kl
SP18,SP19,PH,108,rapid_rail_kl
SP19,SP20,PH,129,rapid_rail_kl
SP20,SP21,PH,132,rapid_rail_kl
SP21,SP22,PH,225,rapid_rail_kl
SP22,SP24,PH,226,rapid_rail_kl
SP24,SP25,PH,88,rapid_rail_kl
SP25,SP26,PH,120,rapid_rail_kl
SP26,SP27,PH,104,rapid_rail_kl
SP27,SP28,PH,129,rapid_rail_kl
SP28,SP29,PH,165,rapid_rail_kl
SP29,SP31,PH,232,rapid_rail_kl
1001828,1006035,P0010,160,rapidbus_kl
1006035,1001979,P0010,92,rapidbus_kl
1001979,1006036,P0010,79,rapidbus_kl
1006036,1006206,P0010,64,rapidbus_kl
1006206,1003674,P0010,37,rapidbus_kl
1003674,1002425,P0010,28,rapidbus_kl
1002425,1003891,P0010,65,rapidbus_kl
1003891,1001844,P0010,54,rapidbus_kl
1001844,1001000,P0010,85,rapidbus_kl
1001000,1000942,P0010,172,rapidbus_kl
1000942,1000528,P0010,179,rapidbus_kl
1000528,1003570,P0010,130,rapidbus_kl
1003570,1000840,P0010,52,rapidbus_kl
1000840,1003149,P0010,28,rapidbus_kl
1003149,1002339,P0010,33,rapidbus_kl
1002339,1002272,P0010,25,rapidbus_kl
1002272,1001765,P0010,33,rapidbus_kl
1001765,1006037,P0010,184,rapidbus_kl
1006037,1002554,P0010,62,rapidbus_kl
1002554,1003446,P0010,54,rapidbus_kl
1003446,1002851,P0010,58,rapidbus_kl
1002851,1000839,P0010,50,rapidbus_kl
1000839,1003745,P0010,56,rapidbus_kl
1003745,1003075,P0010,92,rapidbus_kl
1003075,1003685,P0010,138,rapidbus_kl
1003685,1002254,P0010,170,rapidbus_kl
1002254,1000943,P0010,205,rapidbus_kl
1000943,1000999,P0010,203,rapidbus_kl
1000999,1004161,P0010,70,rapidbus_kl
1004161,1001981,P0010,120,rapidbus_kl
1001981,1006205,P0010,93,rapidbus_kl
1006205,1006033,P0010,38,rapidbus_kl
1006033,1006034,P0010,67,rapidbus_kl
1006034,1006035,P0010,143,rapidbus_kl
1001979,1006035,P0010,93,rapidbus_kl
1006035,1001509,P0010,96,rapidbus_kl
1001509,1001785,P0010,81,rapidbus_kl
1001785,1003320,P0010,115,rapidbus_kl
1003320,1000484,P0010,73,rapidbus_kl
1000484,1005034,P0010,116,rapidbus_kl
1005034,1000944,P0010,123,rapidbus_kl
1000944,1003538,P0010,74,rapidbus_kl
1003538,1004190,P0010,46,rapidbus_kl
1004190,1002675,P0010,70,rapidbus_kl
1002675,1001955,P0010,58,rapidbus_kl
1001955,1003407,P0010,85,rapidbus_kl
1003407,1001007,P0010,113,rapidbus_kl
1001007,1002619,P0010,62,rapidbus_kl
1002619,1002617,P0010,27,rapidbus_kl
1002617,1001729,P0010,140,rapidbus_kl
1001729,1003129,P0010,167,rapidbus_kl
1003129,1003339,P0010,84,rapidbus_kl
1003339,1006035,P0010,116,rapidbus_kl
1001509,1000165,P0010,64,rapidbus_kl
1000165,1001828,P0010,332,rapidbus_kl
1001828,1002556,P0020,100,rapidbus_kl
1002556,1001785,P0020,196,rapidbus_kl
1001785,1003320,P0020,121,rapidbus_kl
1003320,1000484,P0020,75,rapidbus_kl
1000484,1005034,P0020,128,rapidbus_kl
1005034,1002012,P0020,120,rapidbus_kl
1002012,1000836,P0020,32,rapidbus_kl
1000836,1000980,P0020,61,rapidbus_kl
1000980,1006038,P0020,153,rapidbus_kl
1006038,1001276,P0020,120,rapidbus_kl
1001276,1900004,P0020,45,rapidbus_kl
1900004,1000204,P0020,38,rapidbus_kl
1000204,1002865,P0020,92,rapidbus_kl
1002865,1000944,P0020,111,rapidbus_kl
1000944,1003538,P0020,80,rapidbus_kl
1003538,1004190,P0020,44,rapidbus_kl
1004190,1002675,P0020,78,rapidbus_kl
1002675,1001955,P0020,63,rapidbus_kl
1001955,1003407,P0020,91,rapidbus_kl
1003407,1001007,P0020,117,rapidbus_kl
1001007,1004179,P0020,101,rapidbus_kl
1004179,1003630,P0020,84,rapidbus_kl
1003630,1002142,P0020,24,rapidbus_kl
1002142,1004272,P0020,107,rapidbus_kl
1004272,1001828,P0020,219,rapidbus_kl
1001830,1002952,P0030,125,rapidbus_kl
1002952,1006208,P0030,198,rapidbus_kl
1006208,1006209,P0030,92,rapidbus_kl
1006209,1006210,P0030,92,rapidbus_kl
1006210,1003347,P0030,117,rapidbus_kl
1003347,1001381,P0030,288,rapidbus_kl
1001381,1006211,P0030,41,rapidbus_kl
1006211,1006212,P0030,52,rapidbus_kl
1006212,1002198,P0030,29,rapidbus_kl
1002198,1003137,P0030,169,rapidbus_kl
1003137,1006213,P0030,89,rapidbus_kl
1006213,1000032,P0030,78,rapidbus_kl
1000032,1006214,P0030,54,rapidbus_kl
1006214,1006227,P0030,96,rapidbus_kl
1006227,1006216,P0030,29,rapidbus_kl
1006216,1003501,P0030,47,rapidbus_kl
1003501,1001910,P0030,119,rapidbus_kl
1001910,1002914,P0030,124,rapidbus_kl
1002914,1006217,P0030,122,rapidbus_kl
1006217,1003552,P0030,177,rapidbus_kl
1003552,1002107,P0030,116,rapidbus_kl
1002107,1003411,P0030,39,rapidbus_kl
1003411,1001830,P0030,107,rapidbus_kl
1001830,1002952,P0040,80,rapidbus_kl
1002952,1006218,P0040,79,rapidbus_kl
1006218,1001134,P0040,80,rapidbus_kl
1001134,1002341,P0040,90,rapidbus_kl
1002341,1000031,P0040,62,rapidbus_kl
1000031,1002879,P0040,99,rapidbus_kl
1002879,1002192,P0040,93,rapidbus_kl
1002192,1002167,P0040,39,rapidbus_kl
1002167,1002969,P0040,83,rapidbus_kl
1002969,1002933,P0040,41,rapidbus_kl
1002933,1003551,P0040,44,rapidbus_kl
1003551,1004256,P0040,22,rapidbus_kl
1004256,1002817,P0040,17,rapidbus_kl
1002817,1003626,P0040,26,rapidbus_kl
1003626,1000837,P0040,45,rapidbus_kl
1000837,1002331,P0040,73,rapidbus_kl
1002331,1003205,P0040,96,rapidbus_kl
1003205,1003403,P0040,63,rapidbus_kl
1003403,1000813,P0040,31,rapidbus_kl
1000813,1000897,P0040,43,rapidbus_kl
1000897,1003414,P0040,72,rapidbus_kl
1003414,1006225,P0040,108,rapidbus_kl
1006225,1000820,P0040,54,rapidbus_kl
1000820,1003232,P0040,30,rapidbus_kl
1003232,1006226,P0040,63,rapidbus_kl
1006226,1002049,P0040,53,rapidbus_kl
1002049,1000204,P0040,75,rapidbus_kl
1000204,1006038,P0040,94,rapidbus_kl
1006038,1001276,P0040,102,rapidbus_kl
1001276,1000639,P0040,134,rapidbus_kl
1000639,1003411,P0040,67,rapidbus_kl
1003411,1001830,P0040,42,rapidbus_kl
1000909,1000248,P0050,49,rapidbus_kl
1000248,1007490,P0050,162,rapidbus_kl
1007490,1008182,P0050,46,rapidbus_kl
1008182,1008183,P0050,8,rapidbus_kl
1008183,1008184,P0050,25,rapidbus_kl
1008184,1008185,P0050,20,rapidbus_kl
1008185,1008187,P0050,20,rapidbus_kl
1008187,1000036,P0050,111,rapidbus_kl
1000036,1001431,P0050,64,rapidbus_kl
1001431,1007130,P0050,63,rapidbus_kl
1007130,1007495,P0050,20,rapidbus_kl
1007495,1002486,P0050,27,rapidbus_kl
1002486,1001246,P0050,23,rapidbus_kl
1001246,1001248,P0050,15,rapidbus_kl
1001248,1001276,P0050,206,rapidbus_kl
1001276,1002752,P0050,37,rapidbus_kl
1002752,1003411,P0050,73,rapidbus_kl
1003411,1001830,P0050,31,rapidbus_kl
1001830,1004001,P0050,68,rapidbus_kl
1004001,1007496,P0050,138,rapidbus_kl
1007496,1007128,P0050,48,rapidbus_kl
1007128,1007129,P0050,34,rapidbus_kl
1007129,1000036,P0050,57,rapidbus_kl
1001431,1007494,P0050,69,rapidbus_kl
1007494,1007493,P0050,21,rapidbus_kl
1007493,1007492,P0050,85,rapidbus_kl
1007492,1007323,P0050,34,rapidbus_kl
1007323,1008186,P0050,18,rapidbus_kl
1008186,1007095,P0050,19,rapidbus_kl
1007095,1007096,P0050,26,rapidbus_kl
1007096,1007097,P0050,13,rapidbus_kl
1007097,1007491,P0050,44,rapidbus_kl
1007491,1000909,P0050,53,rapidbus_kl
1000909,1000248,P0060,34,rapidbus_kl
1000248,1000990,P0060,62,rapidbus_kl
1000990,1007098,P0060,24,rapidbus_kl
1007098,1007471,P0060,27,rapidbus_kl
1007471,1007473,P0060,17,rapidbus_kl
1007473,1007474,P0060,20,rapidbus_kl
1007474,1002810,P0060,45,rapidbus_kl
1002810,1007475,P0060,15,rapidbus_kl
1007475,1002036,P0060,53,rapidbus_kl
1002036,1003243,P0060,229,rapidbus_kl
1003243,1007480,P0060,15,rapidbus_kl
1007480,1002796,P0060,13,rapidbus_kl
1002796,1003869,P0060,16,rapidbus_kl
1003869,1007482,P0060,53,rapidbus_kl
1007482,1007484,P0060,12,rapidbus_kl
1007484,1007486,P0060,11,rapidbus_kl
1007486,1007487,P0060,9,rapidbus_kl
1007487,1001217,P0060,18,rapidbus_kl
1001217,1007105,P0060,129,rapidbus_kl
1007105,1008657,P0060,20,rapidbus_kl
1008657,1002782,P0060,24,rapidbus_kl
1002782,1002590,P0060,42,rapidbus_kl
1002590,1000127,P0060,26,rapidbus_kl
1000127,1000135,P0060,20,rapidbus_kl
1000135,1007488,P0060,20,rapidbus_kl
1007488,1002781,P0060,32,rapidbus_kl
1002781,1001218,P0060,191,rapidbus_kl
1001218,1008083,P0060,20,rapidbus_kl
1008083,1007485,P0060,18,rapidbus_kl
1007485,1007483,P0060,25,rapidbus_kl
1007483,1003870,P0060,38,rapidbus_kl
1003870,1002795,P0060,18,rapidbus_kl
1002795,1007481,P0060,10,rapidbus_kl
1007481,1003242,P0060,20,rapidbus_kl
1003242,1007321,P0060,296,rapidbus_kl
1007321,1007320,P0060,25,rapidbus_kl
1007320,1007472,P0060,18,rapidbus_kl
1007472,1007099,P0060,28,rapidbus_kl
1007099,1007489,P0060,82,rapidbus_kl
1007489,1000909,P0060,25,rapidbus_kl
1005696,1005702,P1010,59,rapidbus_kl
1005702,1005625,P1010,97,rapidbus_kl
1005625,1005626,P1010,52,rapidbus_kl
1005626,1005627,P1010,26,rapidbus_kl
1005627,1005628,P1010,60,rapidbus_kl
1005628,1005652,P1010,318,rapidbus_kl
1005652,1005653,P1010,35,rapidbus_kl
1005653,1005654,P1010,34,rapidbus_kl
1005654,1005655,P1010,39,rapidbus_kl
1005655,1005656,P1010,39,rapidbus_kl
1005656,1005657,P1010,30,rapidbus_kl
1005657,1005658,P1010,37,rapidbus_kl
1005658,1005659,P1010,50,rapidbus_kl
1005659,1005660,P1010,22,rapidbus_kl
1005660,1005661,P1010,92,rapidbus_kl
1005661,1005662,P1010,43,rapidbus_kl
1005662,1008624,P1010,37,rapidbus_kl
1008624,1008626,P1010,152,rapidbus_kl
1008626,1008628,P1010,46,rapidbus_kl
1008628,1008630,P1010,86,rapidbus_kl
1008630,1008632,P1010,42,rapidbus_kl
1008632,1008634,P1010,32,rapidbus_kl
1008634,1005700,P1010,35,rapidbus_kl
1005700,1008629,P1010,81,rapidbus_kl
1008629,1008627,P1010,99,rapidbus_kl
1008627,1005663,P1010,97,rapidbus_kl
1005663,1005664,P1010,35,rapidbus_kl
1005664,1005665,P1010,98,rapidbus_kl
1005665,1005666,P1010,30,rapidbus_kl
1005666,1005667,P1010,45,rapidbus_kl
1005667,1005668,P1010,31,rapidbus_kl
1005668,1005669,P1010,29,rapidbus_kl
1005669,1005670,P1010,30,rapidbus_kl
1005670,1005671,P1010,41,rapidbus_kl
1005671,1005672,P1010,33,rapidbus_kl
1005672,1005673,P1010,37,rapidbus_kl
1005673,1005725,P1010,68,rapidbus_kl
1005725,1000314,P1010,293,rapidbus_kl
1000314,1000315,P1010,90,rapidbus_kl
1000315,1005626,P1010,65,rapidbus_kl
1005628,1001201,P1010,99,rapidbus_kl
1001201,1000314,P1010,125,rapidbus_kl
1000315,1005696,P1010,234,rapidbus_kl
1005597,1005693,P1020,104,rapidbus_kl
1005693,1005682,P1020,144,rapidbus_kl
1005682,1005683,P1020,51,rapidbus_kl
1005683,1005684,P1020,107,rapidbus_kl
1005684,1005685,P1020,123,rapidbus_kl
1005685,1005686,P1020,47,rapidbus_kl
1005686,1005687,P1020,84,rapidbus_kl
1005687,1005688,P1020,65,rapidbus_kl
1005688,1005689,P1020,123,rapidbus_kl
1005689,1005690,P1020,101,rapidbus_kl
1005690,1008577,P1020,206,rapidbus_kl
1008577,1008576,P1020,80,rapidbus_kl
1008576,1008592,P1020,200,rapidbus_kl
1008592,1008593,P1020,61,rapidbus_kl
1008593,1008595,P1020,97,rapidbus_kl
1008595,1000314,P1020,355,rapidbus_kl
1000314,1000315,P1020,123,rapidbus_kl
1000315,1005626,P1020,88,rapidbus_kl
1005626,1005627,P1020,39,rapidbus_kl
