stop_id,stop_name,stop_lat,stop_lon,operator,route_id,nearest_grid_dist_km,density_per_km2,density_log
1007616,SK BATU ARANG,3.320912,101.471247,rapidbus_kl,,0.19275483407273336,1135.9376220703125,7.036093630390083
1007617,SMK TUANKU ABDUL RAHMAN (OPP),3.317991,101.473166,rapidbus_kl,,0.4805896874673697,1135.9376220703125,7.036093630390083
1007594,SJKT BATU ARANG,3.311014,101.473461,rapidbus_kl,,0.44662539140213176,1272.7490234375,7.149719817853618
1007591,SL190 SIMPANG TASIK PUTERI,3.304661,101.472862,rapidbus_kl,,0.377835273922437,542.1319580078125,6.29735230699916
1007589,PANGSAPURI AZALEA,3.292408,101.472296,rapidbus_kl,,0.4501628987402701,1081.064208984375,6.986625800514816
1007587,SL187 PINEWOOD COURT,3.286494,101.469644,rapidbus_kl,,0.06590194046452455,2542.717529296875,7.841381884213856
1007585,SL131 SMK BANDAR TASIK PUTERI,3.286567,101.473069,rapidbus_kl,,0.39123356282077243,2542.717529296875,7.841381884213856
1007584,SK TASIK PUTERI 2 (OPP),3.281414,101.474563,rapidbus_kl,,0.4757204964002222,2568.5458984375,7.8514844690622
1007582,BANDAR TASIK PUTERI 8,3.285609,101.476884,rapidbus_kl,,0.20003694778729594,2291.794921875,7.73752684225769
1007580,BANDAR TASIK PUTERI 2 (OPP),3.292109,101.496954,rapidbus_kl,,0.45229571217434095,881.6306762695312,6.78290685293837
1007578,SL402 PASAR KG BARU KUNDANG,3.279466,101.514562,rapidbus_kl,,0.37623409077019765,2151.81982421875,7.674533807944596
1007575,SL400 KG BARU KUNDANG,3.272512,101.514406,rapidbus_kl,,0.420781269029981,1529.83203125,7.333566677849225
1007573,SL324 TAMAN RAHMAT JAYA KUNDANG,3.261629,101.519313,rapidbus_kl,,0.05875739879378645,1028.880126953125,6.93719769285191
1007571,SL327 SK SERI KUNDANG (OPP),3.257952,101.521636,rapidbus_kl,,0.5128358522412277,1028.880126953125,6.93719769285191
1007569,SL328 DEWAN KG MELAYU KUNDANG,3.255247,101.525477,rapidbus_kl,,0.31785606889971674,2232.22119140625,7.711200302647071
1007566,SL329 KG MELAYU KUNDANG,3.254025,101.526136,rapidbus_kl,,0.19998631294588917,2232.22119140625,7.711200302647071
1007565,SL330 TAMAN TASIK BIRU,3.248641,101.52948,rapidbus_kl,,0.39832744887248744,1279.843994140625,7.15527451004686
1007562,SL331 KG SETIA KUANG,3.240554,101.535148,rapidbus_kl,,0.40481432127868927,2478.635009765625,7.815866654846346
1007561,(M) KOMERSIAL MASGENUINE SQUARE,3.236451,101.540735,rapidbus_kl,,0.43293992540746995,1583.29931640625,7.367897516900913
1007559,PINGGIRAN RAHMAN PUTRA,3.232423,101.547665,rapidbus_kl,,0.5327901492107264,984.418212890625,6.893066132677668
1007557,SK BUKIT RAHMAN PUTRA (OPP),3.228193,101.552937,rapidbus_kl,,0.06199984377179908,3839.697021484375,8.25340914512129
1007555,KOMERSIAL BRP 7,3.229409,101.558461,rapidbus_kl,,0.3181354522932155,7695.505859375,8.948521720353678
1007554,SL596 SPG BRP 8/2,3.230569,101.564936,rapidbus_kl,,0.45650131874410277,7695.505859375,8.948521720353678
1007553,SL597 TAMAN PERINDUSTRIAN BRP 8/DAIKIN,3.228646,101.565893,rapidbus_kl,,0.40981492049311413,8182.8330078125,9.009915902708292
1007552,SL598 TAMAN VILLA PUTRA,3.226541,101.567568,rapidbus_kl,,0.33224110818390373,8182.8330078125,9.009915902708292
1007551,SL607 SK SG BULOH,3.215013,101.577659,rapidbus_kl,,0.32699234067204014,8398.3046875,9.035904206107721
1007003,SL553 SK SG BULOH,3.214774,101.578807,rapidbus_kl,,0.315087033836956,8398.3046875,9.035904206107721
1007005,SL554 HOSPITAL SG BULOH PINTU C (OPP),3.217734,101.581396,rapidbus_kl,,0.4880946874590236,7108.5859375,8.86919928446293
1007007,SL555 HOSPITAL SG BULOH UTAMA (OPP),3.220775,101.583395,rapidbus_kl,,0.3194085170063355,6375.0126953125,8.760298211577306
1007009,SL556 KOLEJ SAINS KESIHATAN (OPP),3.221372,101.58745,rapidbus_kl,,0.17041113200999117,6375.0126953125,8.760298211577306
1007011,SL557 UITM SG BULOH,3.21966,101.593327,rapidbus_kl,,0.16286322883408647,4643.740234375,8.443490725975861
1001404,SL315 KEPONG INDUSTRIAL PARK,3.206837,101.607239,rapidbus_kl,,0.5622004308214684,9090.7783203125,9.115125802835388
1000499,SL316 TAMAN WANGSA PERMAI/COCOMART,3.208377,101.611257,rapidbus_kl,,0.4121478356966254,6294.11279296875,8.747528864184286
1003213,SL312 DESA AMAN PURI (SELATAN),3.208862,101.614937,rapidbus_kl,,0.5439748107968242,6294.11279296875,8.747528864184286
1007597,SL623 SK AMANPURI,3.216236,101.613845,rapidbus_kl,,0.5442640324931188,6294.11279296875,8.747528864184286
1007598,SL624 APARTMENT DESA SATU,3.214185,101.615035,rapidbus_kl,,0.4808507429752639,6294.11279296875,8.747528864184286
1000074,SL1 APARTMENT DESA DUA,3.212391,101.615622,rapidbus_kl,,0.44107128079522284,8614.427734375,9.061309797685983
1000547,SL2 DESA AMAN PURI (UTARA),3.211352,101.616918,rapidbus_kl,,0.3068402624853377,8614.427734375,9.061309797685983
1007600,SL628 PADANG BOLA TAMAN EHSAN,3.218822,101.621881,rapidbus_kl,,0.3107099639584738,6063.08984375,8.710139743134286
1007601,SL629 PASAR MODEN TAMAN EHSAN,3.220915,101.624777,rapidbus_kl,,0.35289388942271116,8435.4375,9.040315401325524
1007602,SL630 PERUMAHAN TAMAN EHSAN JLN E5/1,3.223003,101.627665,rapidbus_kl,,0.2889154784795714,8435.4375,9.040315401325524
1007604,SL631 PERUMAHAN TAMAN EHSAN JLN E5/1,3.224206,101.631003,rapidbus_kl,,0.5430977928035133,8435.4375,9.040315401325524
1007606,SL632 KG KEPONG ULU,3.224597,101.633144,rapidbus_kl,,0.5763206543188552,6440.287109375,8.770483660832902
1007608,SL633 SMK KEPONG (OPP),3.226353,101.635487,rapidbus_kl,,0.2796781237742946,6440.287109375,8.770483660832902
1000811,SL16 FRIM,3.227907,101.63771,rapidbus_kl,,0.18728892914838924,6440.287109375,8.770483660832902
1003234,SL634 KUARTERS FRIM,3.233569,101.640526,rapidbus_kl,,0.5963016148943466,9007.7587890625,9.105952581852161
1007611,SL523 SK SELAYANG UTAMA,3.235677,101.64116,rapidbus_kl,,0.4109322617864192,9007.7587890625,9.105952581852161
1000368,SL524 BOMBA BANDAR SELAYANG,3.254808,101.655816,rapidbus_kl,,0.34273092861916943,9788.3564453125,9.18905099744072
1007612,SL517 TAMAN SELAYANG (BARAT),3.235584,101.6414,rapidbus_kl,,0.3907261493773726,9007.7587890625,9.105952581852161
1007610,SL639 PARAGON UTAMA,3.233444,101.6408,rapidbus_kl,,0.5832298057939211,9007.7587890625,9.105952581852161
1000810,SL518 TAMAN KEPONG INDAH,3.227875,101.63797,rapidbus_kl,,0.21435942910053918,6440.287109375,8.770483660832902
1007609,SMK KEPONG,3.226183,101.635549,rapidbus_kl,,0.2958657499433919,6440.287109375,8.770483660832902
1007607,KG KEPONG ULU,3.224797,101.633742,rapidbus_kl,,0.5203150166464988,6440.287109375,8.770483660832902
1007605,PERUMAHAN TAMAN EHSAN JLN E5/2,3.223948,101.631299,rapidbus_kl,,0.5433285918663026,8435.4375,9.040315401325524
1007603,PERUMAHAN TAMAN EHSAN JLN E5/2,3.222961,101.627926,rapidbus_kl,,0.28289746912539593,8435.4375,9.040315401325524
1000641,SL6 TAMAN EHSAN (TIMUR),3.220164,101.624017,rapidbus_kl,,0.4338066689798929,8435.4375,9.040315401325524
1002312,SL7 TAMAN EHSAN (SELATAN),3.218421,101.621584,rapidbus_kl,,0.31401650772954515,6063.08984375,8.710139743134286
1000500,SL209 TAMAN WANGSA PERMAI/COCOMART (OPP),3.208317,101.611406,rapidbus_kl,,0.4191784720855168,6294.11279296875,8.747528864184286
1007599,SL616 MAS KIPARK DAMANSARA,3.207006,101.608651,rapidbus_kl,,0.4629223474320992,9090.7783203125,9.115125802835388
1008051,BANDAR BANTING BARU,2.817379,101.454654,rapidbus_kl,,0.38903927538839395,1571.8896484375,7.3606697470293785
1008052,KG SG RABA,2.820547,101.44684,rapidbus_kl,,0.25108708210769076,573.2079467773438,6.3529916073288195
1008053,KOLEJ MATRIKULASI SELANGOR,2.823137,101.444143,rapidbus_kl,,0.30638646190212765,573.2079467773438,6.3529916073288195
1008054,KG KATHONG,2.826557,101.440588,rapidbus_kl,,0.506282613880972,385.4415283203125,5.956980571512394
1008063,TAMAN DESA PERMATANG JAYA,2.829783,101.43741,rapidbus_kl,,0.17261810072926703,153.32833862304688,5.039082401760822
1008064,PEKAN PERMATANG PASIR,2.829783,101.43741,rapidbus_kl,,0.17261810072926703,153.32833862304688,5.039082401760822
1008065,PEKAN CHODOI,2.841812,101.441148,rapidbus_kl,,0.5533530868190298,372.5956115722656,5.9231739599587865
1008066,TAMAN CHODOI BESTARI,2.843904,101.444766,rapidbus_kl,,0.16944663201143476,372.5956115722656,5.9231739599587865
1008055,SM SAINS BANTING,2.827845,101.44786,rapidbus_kl,,0.37761055435912244,385.4415283203125,5.956980571512394
1008056,KUARTERS TUDM,2.824435,101.449289,rapidbus_kl,,0.6015905796101129,1571.8896484375,7.3606697470293785
1008057,REJIMEN TUDM,2.82063,101.450658,rapidbus_kl,,0.2519214574234707,1571.8896484375,7.3606697470293785
1008050,SK JUGRA,2.819281,101.456218,rapidbus_kl,,0.3878329701479035,1571.8896484375,7.3606697470293785
1008048,ILP KUALA LANGAT,2.81946,101.463326,rapidbus_kl,,0.2539669987779412,1308.4998779296875,7.177400570728738
1008046,IKBN KUALA LANGAT,2.819503,101.471632,rapidbus_kl,,0.24922636529688413,903.060302734375,6.8068960647319665
1008043,SPG JLN SERDANG BELAH,2.816309,101.479818,rapidbus_kl,,0.503239753443561,577.9177856445312,6.3611604737854615
1008044,MADINA SEAFOOD,2.812899,101.487983,rapidbus_kl,,0.21279865097235387,1512.80859375,7.322384001797783
1008040,KLINIK 1MALAYSIA BANTING,2.811715,101.490914,rapidbus_kl,,0.4095314880695466,2092.9892578125,7.646826261432844
1008036,PPD KUALA LANGAT,2.811896,101.495725,rapidbus_kl,,0.1285411687727158,2092.9892578125,7.646826261432844
1008067,AEON CREDIT BANTING,2.81267,101.498795,rapidbus_kl,,0.46233480267074956,2461.74755859375,7.80903289940193
1008037,INDAH PESONA,2.813592,101.502695,rapidbus_kl,,0.16952499639646265,2461.74755859375,7.80903289940193
1008024,ECONSAVE BANTING,2.812005,101.506457,rapidbus_kl,,0.39333386975167184,2461.74755859375,7.80903289940193
1008025,STESEN BAS BANTING,2.812327,101.502269,rapidbus_kl,,0.07681553032469436,2461.74755859375,7.80903289940193
1008026,SPG JLN KEMBOJA 15,2.807698,101.500398,rapidbus_kl,,0.5205022272923017,1221.4849853515625,7.108640939352592
1008027,IPD KUALA LANGAT (OPP),2.804882,101.494917,rapidbus_kl,,0.13120584282411038,2404.755859375,7.785619419804572
1008028,PEJABAT MDKL,2.803772,101.496001,rapidbus_kl,,0.15751115902518248,2404.755859375,7.785619419804572
1008029,MEDAN SELERA MDKL,2.803143,101.497806,rapidbus_kl,,0.36427094936744986,2404.755859375,7.785619419804572
1008030,TAMAN KEMUNING,2.80263,101.499276,rapidbus_kl,,0.4230484283645218,1221.4849853515625,7.108640939352592
1008031,KG SG LANG,2.797989,101.493662,rapidbus_kl,,0.30374744683963667,1376.62255859375,7.228114508825216
1008032,SHENG LEONG CYCLE,2.799865,101.492586,rapidbus_kl,,0.48561739452663166,2404.755859375,7.785619419804572
1008033,HOSPITAL BANTING,2.802581,101.493712,rapidbus_kl,,0.16204491343640076,2404.755859375,7.785619419804572
1008034,IPD KUALA LANGAT,2.805828,101.495044,rapidbus_kl,,0.23664778988592225,2404.755859375,7.785619419804572
1008060,SJKC CHOONG HUA,2.807198,101.498096,rapidbus_kl,,0.5469998377080949,2404.755859375,7.785619419804572
1008061,RESTORAN NAFIH,2.811125,101.501598,rapidbus_kl,,0.1810954156089927,2461.74755859375,7.80903289940193
1008062,7 ELEVEN BANTING,2.812761,101.500472,rapidbus_kl,,0.28172168859855806,2461.74755859375,7.80903289940193
1008035,MYCINEMA BANTING,2.812001,101.497041,rapidbus_kl,,0.2731490495762368,2092.9892578125,7.646826261432844
1008038,MASJID AT-TAQWA BANTING,2.81117,101.491958,rapidbus_kl,,0.3087188015590023,2092.9892578125,7.646826261432844
1008039,TAMAN MULIA,2.811816,101.490344,rapidbus_kl,,0.455699751394385,1512.80859375,7.322384001797783
1008041,TAMAN SERI PUTRA,2.813293,101.486708,rapidbus_kl,,0.14380047264659823,1512.80859375,7.322384001797783
1008042,SPG JLN SERDANG BELAH,2.815634,101.481094,rapidbus_kl,,0.529543193813151,551.6896362304688,6.314796607497262
1008045,IKBN KUALA LANGAT (OPP),2.819256,101.471548,rapidbus_kl,,0.2535566637856954,903.060302734375,6.8068960647319665
1008047,ILP KUALA LANGAT (OPP),2.81922,101.463654,rapidbus_kl,,0.29835904678518094,1308.4998779296875,7.177400570728738
1008049,SK JUGRA (OPP),2.819161,101.455971,rapidbus_kl,,0.3668753580326262,1571.8896484375,7.3606697470293785
1003078,SA786 HENTIAN BANDAR SEKSYEN 14,3.0724427493567,101.52135232628,rapidbus_kl,,0.29890488969617607,4547.896484375,8.422639951623026
1008399,SA855 WISMA MBSA (OPP),3.072952,101.520611,rapidbus_kl,,0.3041299217307577,4547.896484375,8.422639951623026
1008075,SA854 KOMPLEKS PKNS SHAH ALAM,3.072057,101.51693,rapidbus_kl,,0.34645623814743465,4547.896484375,8.422639951623026
1006643,SA856 WISMA MBSA,3.073127,101.519848,rapidbus_kl,,0.3027874585805781,4547.896484375,8.422639951623026
1000936,SA19 MARDHIYYAH HOTEL & SUITES,3.073544,101.522647,rapidbus_kl,,0.48647632554803333,4547.896484375,8.422639951623026
1006644,SA367 DATARAN KEMERDEKAAN,3.076122,101.524897,rapidbus_kl,,0.4447398584465737,6941.37646484375,8.845399424977806
1006645,MASJID NEGERI,3.080282,101.522521,rapidbus_kl,,0.36801526290788705,4459.5419921875,8.403025560542794
1006646,PLAZA SHAH ALAM,3.084918,101.524087,rapidbus_kl,,0.4886297077182753,4323.09619140625,8.371958424442802
1006648,SA48 KOMERSIAL SEKSYEN 9,3.0817,101.527199,rapidbus_kl,,0.3375337756720258,6941.37646484375,8.845399424977806
1008077,DEWAN JENJAROM (OPP),3.077527,101.529932,rapidbus_kl,,0.26190239978100277,6941.37646484375,8.845399424977806
1006649,PUSAT AKUATIK SEKSYEN 13,3.07289,101.537945,rapidbus_kl,,0.3332608107848439,7055.205078125,8.861662661624386
1006650,SA255 PUSAT KOMERSIAL WORLDWIDE (OPP),3.072882,101.540999,rapidbus_kl,,0.4832138251213118,6622.10791015625,8.798320011596433
1006654,AEON MALL SHAH ALAM,3.076201,101.549344,rapidbus_kl,,0.4875201470972815,4588.93896484375,8.431622005546517
1008079,MSU (OPP),3.080878,101.550824,rapidbus_kl,,0.33158693537789713,4588.93896484375,8.431622005546517
1006655,(M) SA237 PANGSAPURI PERDANA,3.085738,101.548798,rapidbus_kl,,0.48112129263563935,4877.5146484375,8.492596077195438
1006657,SA247 PUSAT KOMERSIAL SEKSYEN 13,3.089024,101.544988,rapidbus_kl,,0.2204081959871871,6159.34521484375,8.725888096328045
1006658,SA242 METIA RESIDENCES,3.090292,101.547757,rapidbus_kl,,0.5014843567718046,6159.34521484375,8.725888096328045
1006659,SA752 POLITEKNIK SSAAS,3.085087,101.554651,rapidbus_kl,,0.2939141632772132,4877.5146484375,8.492596077195438
1006660,CONDOMINIUM PRIMA U1,3.078767,101.555312,rapidbus_kl,,0.26601491814423334,4588.93896484375,8.431622005546517
1006661,SJ574 APARTMENT INDAHRIA,3.072656,101.556539,rapidbus_kl,,0.47307167444781667,5275.54443359375,8.571026699111176
1006662,KTM BATU 3,3.075738,101.559838,rapidbus_kl,,0.369799635928595,5320.2763671875,8.579468472204082
1001482,SJ573 KILANG GULA CSR,3.071667,101.556446,rapidbus_kl,,0.4158462929863151,5275.54443359375,8.571026699111176
1008216,SA132 AVENUE CREST (OPP),3.067927,101.556176,rapidbus_kl,,0.4556927221009993,5275.54443359375,8.571026699111176
1000643,SA133 KG KEBUN BUNGA (UTARA),3.064447,101.556596,rapidbus_kl,,0.48580521985092195,4548.7958984375,8.422837653452605
1001046,SA962 KG KEBUN BUNGA (SELATAN),3.0619621588086,101.55697246259,rapidbus_kl,,0.4505860845346814,4548.7958984375,8.422837653452605
1008218,SA946 MASJID FASTABIQUL,3.059446,101.556919,rapidbus_kl,,0.5324914712300781,4548.7958984375,8.422837653452605
1002506,SA961 SEKSYEN 22/PETRONAS,3.0575857155066,101.55630435158,rapidbus_kl,,0.5687018799134201,6023.7001953125,8.703622997006672
1008219,SA384 SEKSYEN 22,3.057551,101.555891,rapidbus_kl,,0.5363929334036676,6023.7001953125,8.703622997006672
1002507,SA385 KG KEBUN BUNGA/PETRONAS,3.0618238253554,101.55666669176,rapidbus_kl,,0.4174323986954499,4548.7958984375,8.422837653452605
1006666,SA131 KG KEBUN BUNGA/PETRON,3.064131,101.556343,rapidbus_kl,,0.4434026668404428,4548.7958984375,8.422837653452605
1006667,SA386 AVENUE CREST,3.068578,101.555871,rapidbus_kl,,0.38658108354184734,5275.54443359375,8.571026699111176
1006668,POLITEKNIK SSAAS (OPP),3.085034,101.554275,rapidbus_kl,,0.27330790362998886,4877.5146484375,8.492596077195438
1008080,MSU,3.08106,101.551028,rapidbus_kl,,0.3315488592126043,4588.93896484375,8.431622005546517
1006671,AEON MALL SHAH ALAM (OPP),3.076535,101.549554,rapidbus_kl,,0.447265878103286,4588.93896484375,8.431622005546517
1006651,SA254 PUSAT KOMERSIAL WORLDWIDE,3.072874,101.54119,rapidbus_kl,,0.46538108036375425,6622.10791015625,8.798320011596433
1006669,PUSAT AKUATIK,3.074305,101.537447,rapidbus_kl,,0.4523223269805677,7055.205078125,8.861662661624386
1008078,DEWAN JENJAROM,3.077083,101.529777,rapidbus_kl,,0.2775837245884739,6941.37646484375,8.845399424977806
1006670,SA22 SMA TENGKU AMPUAN JEMAAH,3.078832,101.526053,rapidbus_kl,,0.20708717953939326,6941.37646484375,8.845399424977806
1000212,SA368 BALAI POLIS SEKSYEN 11,3.076223,101.525138,rapidbus_kl,,0.41728860836683174,6941.37646484375,8.845399424977806
1004249,SA18 WISMA PKPS,3.0733481810602,101.52298177514,rapidbus_kl,,0.49866373378878703,4547.896484375,8.422639951623026
1006656,TERMINAL BAS SEMENTARA SEKSYEN 13,3.085102,101.546549,rapidbus_kl,,0.3101650390987295,6159.34521484375,8.725888096328045
1003358,SA498 MONFORT (OPP),3.091446,101.554254,rapidbus_kl,,0.4658529076885699,5593.4326171875,8.629527206700757
1002475,SA499 PANGSAPURI SRI MELEWAR (OPP),3.094844,101.555592,rapidbus_kl,,0.3038455056044708,5593.4326171875,8.629527206700757
1006799,KOMPLEKS SMS (OPP),3.098266,101.556849,rapidbus_kl,,0.5394822936387562,5593.4326171875,8.629527206700757
1006772,PANGSAPURI JAYA (OPP),3.099265,101.556041,rapidbus_kl,,0.5508762772635619,5593.4326171875,8.629527206700757
1006773,PANGSAPURI ILHAM,3.101328,101.551938,rapidbus_kl,,0.2904133251247398,5145.5439453125,8.546080689803665
1006774,SMK TTDI JAYA,3.104295,101.555493,rapidbus_kl,,0.2924421312266114,5145.5439453125,8.546080689803665
1006775,MASJID AL ITISAM,3.104895,101.557741,rapidbus_kl,,0.40983719529198676,3303.96875,8.103182296870434
1003305,SA502 SK TTDI JAYA,3.106748,101.557961,rapidbus_kl,,0.4944115239560458,3303.96875,8.103182296870434
1001454,SA503 SEKSYEN U8,3.110007,101.556793,rapidbus_kl,,0.48845748562018826,5277.69921875,8.57143498626345
1003583,(M) SA504 SPACE U8 MALL (OPP),3.111028,101.552936,rapidbus_kl,,0.11738975054714719,5277.69921875,8.57143498626345
1000374,SA505 BOMBA BUKIT JELUTONG (OPP),3.109506,101.54579,rapidbus_kl,,0.3163951128575435,4209.5615234375,8.345351296271025
1000024,SA506 BUKIT JELUTONG (TIMUR),3.108723,101.542355,rapidbus_kl,,0.4481340457266682,4209.5615234375,8.345351296271025
1006776,RADIA GALLERY,3.10161,101.537597,rapidbus_kl,,0.28109643084579555,3679.743896484375,8.210870156518068
1006786,RADIA RESIDENCE (OPP),3.099553,101.534339,rapidbus_kl,,0.5064852470527245,3256.435302734375,8.088695447783923
1006777,KOMERSIAL BUKIT JELUTONG,3.103535,101.527638,rapidbus_kl,,0.03907939031046351,4701.66455078125,8.455884552754627
1006779,SK BUKIT JELUTONG (OPP),3.106572,101.530935,rapidbus_kl,,0.4591228893672581,4701.66455078125,8.455884552754627
1006781,SMK BUKIT JELUTONG (OPP),3.108719,101.531197,rapidbus_kl,,0.5221609573557925,5404.7412109375,8.59521685497977
1007720,SA517 KOMERSIAL D'PANGKIN,3.114439,101.526866,rapidbus_kl,,0.2867032880153512,5404.7412109375,8.59521685497977
1006782,SMK BUKIT JELUTONG,3.10859,101.531283,rapidbus_kl,,0.5391087918222084,5404.7412109375,8.59521685497977
1006780,SK BUKIT JELUTONG,3.106441,101.531056,rapidbus_kl,,0.45940336155887146,4701.66455078125,8.455884552754627
1006778,PUSAT KOMERSIAL D'BAYU,3.103596,101.528472,rapidbus_kl,,0.06404138335831831,4701.66455078125,8.455884552754627
1006787,RADIA RESIDENCE,3.099815,101.534463,rapidbus_kl,,0.4804388516816314,3679.743896484375,8.210870156518068
1002788,SA507 BUKIT JELUTONG (TIMUR),3.108941,101.542117,rapidbus_kl,,0.44392305104840724,4209.5615234375,8.345351296271025
1000373,SA508 BOMBA BUKIT JELUTONG,3.10972,101.545546,rapidbus_kl,,0.2837327426690453,4209.5615234375,8.345351296271025
1003582,(M) SA509 SPACE U8 MALL,3.111287,101.552773,rapidbus_kl,,0.08998702730755584,5277.69921875,8.57143498626345
1001455,SA510 SEKSYEN U8,3.110506,101.556772,rapidbus_kl,,0.4626489454726934,5277.69921875,8.57143498626345
1002731,SA511 SK TTDI JAYA (OPP),3.106391,101.558471,rapidbus_kl,,0.42591934043221635,3303.96875,8.103182296870434
1006571,MASJID AL ITISAM (OPP),3.104756,101.557517,rapidbus_kl,,0.4292632113756735,3303.96875,8.103182296870434
1006572,SMK TTDI JAYA (OPP),3.104041,101.555373,rapidbus_kl,,0.2746849482929434,5145.5439453125,8.546080689803665
1006573,PANGSAPURI ILHAM (OPP),3.101305,101.552053,rapidbus_kl,,0.28829372427841443,5145.5439453125,8.546080689803665
1006570,PANGSAPURI JAYA,3.099353,101.556136,rapidbus_kl,,0.5651238117016208,5593.4326171875,8.629527206700757
1006800,KOMPLEKS SMS,3.09819,101.557103,rapidbus_kl,,0.5541307433657153,6052.4111328125,8.70837721574145
1002476,SA514 PANGSAPURI SRI MELEWAR,3.0947572622693,101.55584152941,rapidbus_kl,,0.3329774338223874,5593.4326171875,8.629527206700757
1003359,SA515 MONFORT,3.091436,101.554662,rapidbus_kl,,0.4832305217309671,5593.4326171875,8.629527206700757
1006566,SA985 BRUNSFIELD RIVERVIEW,3.080616,101.553383,rapidbus_kl,,0.21384254033557762,4588.93896484375,8.431622005546517
1000861,SA947 GIANT SEKSYEN 13,3.085394,101.54981,rapidbus_kl,,0.3927473097780516,4877.5146484375,8.492596077195438
1008221,PERUMAHAN PINGGIRAN USJ,3.052927,101.555519,rapidbus_kl,,0.3031489561612393,6023.7001953125,8.703622997006672
1003357,SJ587 KOLEJ VOKASIONAL SHAH ALAM,3.0477495997066,101.5533577906,rapidbus_kl,,0.2639810061035132,6302.76220703125,8.748901909860406
1002751,SJ588 SIME UEP,3.044406549994,101.55057678395,rapidbus_kl,,0.2830230383141851,6302.76220703125,8.748901909860406
1005063,PPR KG BARU HICOM,3.037035,101.543886,rapidbus_kl,,0.0775750493222337,4847.9716796875,8.48652193664439
1000651,SA127 TAMAN PERINDUSTRIAN SUBANG UTAMA,3.040397,101.546612,rapidbus_kl,,0.4318691195212446,4847.9716796875,8.48652193664439
1001752,SA128 TAMAN PERINDUSTRIAN (UTARA),3.044452,101.545823,rapidbus_kl,,0.17455731216593792,5749.904296875,8.65711239044766
1001566,SA462 SEKSYEN 20 (TIMUR),3.0551123911709,101.54269314337,rapidbus_kl,,0.25879444525970846,5344.91357421875,8.584087730129493
1006638,SA459 HOSPITAL KPJ,3.056779,101.540854,rapidbus_kl,,0.5337257081266642,5344.91357421875,8.584087730129493
1008222,PERUMAHAN SEKSYEN 20,3.056032,101.538522,rapidbus_kl,,0.35782918094704974,6481.46826171875,8.77685662140681
1008223,PERUMAHAN SEKSYEN 19,3.052536,101.536149,rapidbus_kl,,0.13547361560657611,6481.46826171875,8.77685662140681
1006637,SA446 HOTEL DE PALMA (OPP),3.050311,101.535464,rapidbus_kl,,0.39224369646794593,6481.46826171875,8.77685662140681
1000536,SA456 PUSAT PERNIAGAAN JUBLI PERAK,3.0490685211587,101.53708882392,rapidbus_kl,,0.4166015366368476,6048.10498046875,8.70766560296851
1008224,PUSAT PERNIAGAAN SURI PUTRI,3.051006,101.540037,rapidbus_kl,,0.5195825202171812,6481.46826171875,8.77685662140681
1003757,SA461 HENTIAN JUBLI PERAK,3.0521086003269,101.54180352842,rapidbus_kl,,0.35855904026543095,5344.91357421875,8.584087730129493
1001753,(M) SA129 TAMAN PERINDUSTRIAN (UTARA),3.043785,101.546307,rapidbus_kl,,0.26376821224094116,5749.904296875,8.65711239044766
1000302,SA130 BHP/MCD (SELATAN),3.040343,101.547071,rapidbus_kl,,0.4557257824267221,4847.9716796875,8.48652193664439
1002750,SJ589 SIME UEP,3.0444537728179,101.55031434331,rapidbus_kl,,0.3081216634975948,6302.76220703125,8.748901909860406
1003356,SJ638 SM TEKNIK VOKASIONAL (OPP),3.0478713452406,101.55306493489,rapidbus_kl,,0.27342491887934356,6302.76220703125,8.748901909860406
1000050,AISB,3.0511971457509,101.5551150906,rapidbus_kl,,0.37443401067863863,6023.7001953125,8.703622997006672
1008220,SJ585 TAMAN PERINDUSTRIAN LION,3.053458,101.555385,rapidbus_kl,,0.27603909554635375,6023.7001953125,8.703622997006672
1008217,KG KEBUN BUNGA SEKSYEN 22,3.065138,101.556186,rapidbus_kl,,0.4971593129372893,4548.7958984375,8.422837653452605
1006540,SJ533 LRT ALAM MEGAH,3.023277,101.572424,rapidbus_kl,,0.4479595590021113,6540.72802734375,8.785956633914623
1003297,SK HICOM,3.0271745077661,101.56998761079,rapidbus_kl,,0.18087870485624769,6979.94970703125,8.850940247680198
1008225,SA50 SRI IXORA APARTMENT,3.028091,101.568615,rapidbus_kl,,0.13009457926930057,6979.94970703125,8.850940247680198
1000443,SA120 TAMAN BUKIT SAGA,3.0314345209961,101.56936023913,rapidbus_kl,,0.29950605973345307,6979.94970703125,8.850940247680198
1000812,SA121 PROTON HICOM (TIMUR),3.034298,101.564048,rapidbus_kl,,0.43873717453893857,6346.109375,8.755754771708803
1001838,SA122 I-PARC,3.0351388518713,101.55991458153,rapidbus_kl,,0.2621714183423928,6346.109375,8.755754771708803
1000618,SA124 PROTON HICOM,3.0355074868275,101.55797791479,rapidbus_kl,,0.40334538937246883,6346.109375,8.755754771708803
1008226,METHODIST CAC,3.004453,101.545783,rapidbus_kl,,0.1544820581039691,4681.3818359375,8.451562198748896
1008227,SA178 PERUMAHAN ANGGERIK (UTARA),3.003629,101.548087,rapidbus_kl,,0.38933190010667756,4681.3818359375,8.451562198748896
1008228,SA179 SURAU AN-NAJIHIN,2.999948,101.550929,rapidbus_kl,,0.4769096084142812,4201.92724609375,8.343536524860948
